duration,flag_OTH,flag_REJ,flag_RSTO,flag_RSTR,flag_S0,flag_S1,flag_S2,flag_S3,flag_SF,flag_SH,src_bytes,dst_bytes,hot,logged_in,num_compromised,root_shell,num_access_files,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class,source
4,0,0,0,1,1,1,1,0,1,0,54540,5840,2,1,0,1,1,262,23,0.88,0.89,0.03,0.08,0.93,0.16,0.67,181,104,0.09,0.07,0.17,0.0,0.98,0.02,0.95,0.19,0,gan
8,0,0,0,0,0,0,0,0,1,0,21048,8315,0,0,0,0,1,206,24,0.99,0.86,0.08,0.25,0.44,0.25,0.11,102,32,0.11,0.01,0.17,0.0,0.98,0.01,0.07,0.34,0,gan
0,0,0,0,1,0,0,0,0,0,1,54540,8127,1,1,1,0,1,245,3,0.0,0.92,0.67,0.17,0.03,0.07,0.67,12,134,0.06,1.0,0.0,1.0,0.98,0.03,0.47,0.07,0,gan
6,0,0,0,0,0,1,0,0,0,0,0,4380,2,0,1,0,0,131,11,0.88,0.5,0.0,0.33,0.57,0.43,0.1,41,71,0.13,0.79,0.06,1.0,0.01,1.0,0.45,0.47,0,gan
6,0,0,0,1,1,0,0,0,1,0,54540,5840,1,1,0,0,0,18,23,0.14,0.91,0.29,0.25,0.47,0.12,0.12,100,11,0.0,0.02,0.05,1.0,1.0,0.0,0.33,0.33,0,gan
4,0,0,0,0,0,1,0,0,1,0,51,5840,0,0,0,1,0,4,4,0.93,0.8,0.07,1.0,0.56,0.25,0.2,130,84,0.04,0.33,0.11,0.0,0.02,0.01,0.2,0.03,0,gan
0,0,1,0,0,1,0,0,0,0,0,21048,0,0,0,1,0,1,250,3,0.93,0.95,0.25,0.5,0.93,0.23,0.13,1,43,0.03,0.18,0.03,0.0,0.82,0.01,0.02,0.05,0,gan
2,0,0,0,0,0,0,0,0,1,0,53776,2920,0,1,0,1,1,192,3,0.93,0.12,0.29,1.0,0.39,0.43,0.67,183,71,0.1,0.07,0.07,1.0,0.03,0.02,0.42,0.19,0,gan
6,0,0,0,0,1,0,0,0,1,0,53776,5840,0,0,0,1,0,76,22,1.0,0.36,0.03,0.25,0.75,0.4,0.67,87,54,0.09,0.02,0.08,0.0,0.02,0.02,0.06,0.01,0,gan
12,0,0,0,0,0,0,0,0,1,1,43232,7300,2,0,1,0,0,69,28,0.2,1.0,0.25,0.25,0.88,0.5,0.12,201,134,0.24,0.06,0.01,0.0,1.0,0.01,0.32,0.34,0,gan
0,0,0,0,0,1,0,0,0,0,0,54540,8127,0,0,1,0,1,73,11,0.0,0.55,0.17,0.75,0.75,0.17,0.33,154,75,1.0,0.07,0.25,0.0,0.99,0.0,0.2,0.0,0,gan
13,0,1,0,0,0,0,0,0,0,0,45908,8127,1,1,0,0,0,14,13,1.0,0.89,0.67,0.11,0.22,0.07,0.38,154,146,0.03,0.05,0.02,0.0,1.0,0.01,0.35,0.35,0,gan
12,0,1,0,0,0,1,0,0,1,0,43232,0,2,1,1,0,0,117,27,0.71,0.92,1.0,0.1,0.42,0.0,0.67,154,26,0.24,0.04,0.5,0.0,1.0,0.0,0.06,0.5,0,gan
4,0,0,0,1,0,1,0,0,1,0,53776,0,2,0,0,1,1,235,2,0.17,0.83,1.0,0.14,0.29,0.08,0.2,17,166,0.07,1.0,0.5,0.0,0.67,0.03,0.04,0.17,0,gan
13,0,0,0,0,1,0,0,0,0,0,45908,5840,0,1,1,0,0,64,30,0.0,0.91,0.02,0.67,0.43,0.17,0.07,214,64,0.96,0.04,0.09,1.0,0.98,0.03,0.04,0.02,0,gan
12,0,0,0,0,1,1,1,0,0,0,29200,2920,2,0,1,0,0,39,10,0.93,0.9,0.2,0.25,0.42,0.6,0.22,87,130,0.16,0.06,0.07,0.0,0.99,1.0,0.05,0.05,0,gan
4,0,1,0,0,1,1,1,0,0,1,53776,5840,0,0,1,1,1,135,22,0.92,0.14,0.67,0.1,0.47,0.11,0.18,203,127,0.1,0.05,0.01,0.0,0.03,1.0,0.17,0.01,0,gan
8,0,0,0,0,0,1,1,0,1,1,51,7300,2,0,0,1,0,224,28,0.5,0.14,1.0,1.0,0.11,0.44,0.0,132,175,0.09,0.04,0.02,0.0,0.99,0.03,0.05,0.06,0,gan
6,0,0,0,0,1,0,1,0,1,0,54540,8315,2,1,1,0,1,25,16,0.99,0.9,0.6,0.14,0.0,0.0,0.29,94,246,0.23,0.0,0.01,0.0,1.0,0.01,0.32,0.16,0,gan
0,0,1,0,0,0,0,1,0,1,0,29200,8314,0,0,0,1,1,269,1,1.0,0.46,0.75,0.5,0.25,0.3,0.75,213,110,0.07,0.07,0.0,0.0,0.82,1.0,0.42,0.06,0,gan
8,0,0,0,0,0,1,0,0,1,0,29200,2920,0,0,0,1,1,220,20,0.17,0.5,1.0,0.07,0.32,0.2,0.1,167,34,0.02,0.07,0.5,0.0,0.98,1.0,0.34,0.04,0,gan
4,0,0,0,0,1,1,0,0,0,1,54060,7300,2,0,0,0,1,12,4,1.0,0.92,0.33,0.0,0.93,0.3,0.67,219,63,0.11,0.79,0.02,0.0,0.03,0.01,0.35,0.04,0,gan
12,0,0,0,1,0,0,0,0,0,1,36256,0,0,1,1,1,0,227,3,0.92,0.2,0.29,0.1,0.39,0.16,0.09,89,118,0.13,0.79,0.05,0.0,0.02,0.0,0.33,0.35,0,gan
4,0,0,0,1,1,0,0,0,0,0,49640,2920,1,1,0,1,1,262,19,0.0,0.8,1.0,0.6,0.28,0.3,0.4,201,63,0.02,1.0,0.05,0.0,1.0,0.03,0.47,0.04,0,gan
2,0,0,0,1,1,1,0,0,1,0,53776,7300,0,0,0,0,0,192,15,0.97,0.12,0.03,0.25,0.29,1.0,0.38,88,12,1.0,0.79,0.5,0.0,1.0,1.0,0.45,0.04,0,gan
6,0,0,0,0,0,0,1,0,1,1,45908,8127,1,0,1,1,1,269,12,0.75,0.5,0.03,0.75,0.93,0.17,0.18,166,68,0.12,0.0,0.07,0.0,1.0,0.0,0.19,0.45,0,gan
8,0,0,0,0,1,1,0,0,0,0,54540,8127,2,0,0,1,1,260,20,0.93,0.36,0.4,0.5,0.14,0.16,0.38,254,9,0.27,0.05,0.06,0.0,0.0,0.02,0.01,0.01,0,gan
0,0,0,0,0,1,0,1,0,1,0,49640,8314,2,1,1,1,0,16,3,0.25,0.94,0.25,0.07,0.25,0.3,0.33,177,24,0.18,0.02,0.11,0.0,0.02,0.0,0.42,0.05,0,gan
8,0,1,0,0,0,0,0,0,0,0,43232,2920,0,0,0,0,0,5,1,0.0,0.46,0.2,0.75,0.33,0.0,0.75,213,51,0.28,0.07,0.08,1.0,1.0,0.02,0.35,0.33,0,gan
8,0,1,0,0,0,0,0,0,0,1,21048,2920,0,0,1,0,0,51,19,0.0,0.0,0.17,0.67,0.3,0.14,0.18,9,10,0.13,0.02,0.11,0.0,0.98,0.03,0.06,0.2,0,gan
0,0,1,0,0,0,0,0,0,1,0,53776,8127,1,0,1,1,1,223,2,0.88,0.2,0.29,0.25,0.07,0.18,0.06,101,62,0.13,0.02,0.0,1.0,0.99,1.0,0.05,0.05,0,gan
0,0,0,0,0,0,0,0,0,1,0,54060,0,2,0,1,0,0,40,15,0.17,0.9,0.67,0.0,0.03,0.2,0.4,90,56,0.25,0.03,0.11,0.0,0.01,0.02,0.19,0.02,0,gan
0,0,0,0,0,1,0,0,0,1,0,49640,8314,0,0,0,0,0,221,30,0.97,0.89,0.29,0.0,0.73,0.07,0.0,115,165,0.26,0.33,0.03,1.0,0.01,0.0,0.17,0.03,0,gan
2,0,0,0,0,0,1,1,0,0,1,54540,0,0,0,0,0,0,269,20,0.14,0.59,0.6,0.1,0.25,0.07,0.2,57,15,0.02,0.04,0.05,1.0,0.01,0.0,0.11,0.32,0,gan
2,0,0,0,0,0,1,1,0,1,1,49640,0,2,0,1,0,0,148,6,0.14,0.5,0.6,0.0,0.07,0.07,0.09,166,22,0.07,0.18,0.08,1.0,0.01,0.0,0.47,0.0,0,gan
8,0,1,0,0,1,0,0,0,0,0,54060,4380,0,0,1,0,0,27,5,1.0,0.92,0.6,0.11,0.41,0.04,0.29,160,255,0.22,0.06,0.01,0.0,0.82,0.02,0.01,0.05,0,gan
0,0,1,0,1,0,1,1,0,0,0,49640,2920,2,1,0,0,0,89,45,0.14,0.89,0.25,0.4,0.25,0.1,0.15,179,11,0.02,0.02,0.09,0.0,1.0,0.0,0.0,0.06,0,gan
2,0,0,0,1,0,0,0,0,0,0,49640,2920,1,1,0,1,1,143,9,0.75,0.9,0.2,0.08,0.56,0.09,0.07,31,41,0.03,0.33,0.5,1.0,0.0,0.01,0.0,0.06,0,gan
8,0,0,0,0,0,0,1,0,0,0,21048,0,0,1,0,0,1,4,4,0.98,0.67,0.75,0.11,0.22,0.2,0.1,249,59,0.01,0.79,0.5,0.0,0.03,0.0,1.0,0.02,0,gan
6,0,1,0,0,1,0,0,0,0,0,43232,0,0,0,0,0,0,66,24,0.71,0.8,0.2,0.25,0.52,0.36,0.09,87,16,0.03,0.0,0.01,0.0,0.67,0.03,0.0,0.08,0,gan
5,0,0,0,0,0,0,0,0,0,0,47612,7300,2,0,1,1,1,135,27,0.99,0.39,0.17,0.75,0.47,0.04,0.09,82,17,0.13,0.09,0.01,1.0,0.0,0.03,0.19,0.06,0,gan
12,0,1,0,1,1,1,1,0,1,0,43232,5840,1,0,0,0,0,263,18,0.14,0.14,0.03,0.0,0.34,0.0,0.07,240,15,0.24,0.04,0.01,0.0,1.0,1.0,0.07,0.32,0,gan
12,0,0,0,1,0,0,0,0,0,1,47612,8314,2,0,0,0,0,29,20,0.14,0.95,0.03,0.33,0.18,0.06,0.67,134,255,0.3,0.07,0.07,0.0,0.0,0.01,0.33,0.19,0,gan
5,0,0,0,0,0,1,0,0,0,1,49640,8127,1,0,1,1,0,118,14,0.93,0.26,0.0,0.4,0.71,0.15,0.67,24,22,0.28,0.09,0.01,0.0,0.82,0.01,0.26,0.03,0,gan
8,0,0,0,1,0,1,0,0,1,0,0,4380,0,0,1,0,0,292,20,0.98,0.39,0.6,0.0,0.0,0.3,0.38,34,9,0.08,0.08,0.17,1.0,0.67,0.02,0.34,0.17,0,gan
12,0,1,0,0,0,0,0,0,0,0,45908,2920,1,0,1,1,0,39,2,0.92,0.5,0.05,1.0,0.29,0.18,0.75,127,56,0.82,0.07,0.5,0.0,0.03,0.02,0.04,0.34,0,gan
0,0,1,0,0,1,0,1,0,0,0,53776,8314,2,0,1,1,1,8,18,0.75,0.55,0.25,0.33,0.67,0.36,0.75,101,82,0.25,0.03,0.06,0.0,0.0,0.01,0.42,0.04,0,gan
4,0,0,0,0,1,1,1,0,0,0,54060,8314,0,1,1,1,0,125,24,0.0,0.14,0.67,0.05,0.17,0.19,0.29,160,251,0.29,0.05,0.03,1.0,0.67,0.0,0.35,0.42,0,gan
5,0,0,0,0,0,1,0,0,1,1,29200,4380,0,0,0,0,1,239,9,1.0,0.5,0.17,0.75,0.29,0.19,0.75,240,240,0.02,0.05,0.05,1.0,0.01,1.0,0.2,0.05,0,gan
2,0,0,0,0,0,0,0,0,0,0,0,4380,2,1,1,0,1,247,18,0.95,0.74,0.75,0.33,0.62,0.19,0.4,24,60,0.22,1.0,0.03,0.0,0.98,1.0,0.35,0.17,0,gan
6,0,1,0,0,0,1,0,0,1,0,53776,8314,2,1,0,0,0,247,4,0.98,0.91,0.07,0.6,1.0,0.0,0.0,31,61,0.02,0.03,0.0,1.0,0.02,0.01,0.01,0.16,0,gan
13,0,0,0,0,1,0,0,0,1,0,0,8127,0,0,1,1,0,104,3,0.25,0.65,0.0,1.0,0.62,0.15,0.29,228,237,1.0,0.18,0.09,0.0,0.82,0.0,0.0,0.05,0,gan
0,0,0,0,0,0,0,0,0,0,1,53776,2920,2,0,0,0,0,243,9,0.92,0.94,0.25,0.11,0.92,0.15,0.1,255,146,0.03,0.0,0.33,1.0,1.0,0.01,0.16,0.47,0,gan
13,0,0,0,1,0,0,0,0,0,0,54540,0,0,1,1,0,1,68,10,0.71,0.95,0.67,0.75,0.18,0.38,0.25,38,166,0.26,0.07,0.02,0.0,0.03,0.01,0.35,0.01,0,gan
8,0,1,0,0,0,1,1,0,0,0,53776,8315,2,1,1,1,1,49,20,0.95,0.91,0.6,0.17,0.26,0.06,0.33,133,11,0.16,0.02,0.07,0.0,0.02,0.03,0.47,1.0,0,gan
0,0,1,0,0,0,0,0,0,1,0,0,8314,0,0,1,0,0,143,9,0.92,0.2,0.75,0.5,0.22,1.0,0.18,219,101,0.03,0.0,0.01,0.0,0.03,0.01,0.33,0.33,0,gan
13,0,0,0,0,0,0,1,0,1,0,45908,8127,2,0,1,0,0,15,31,0.98,0.17,1.0,0.25,0.12,0.67,1.0,246,56,0.04,0.02,1.0,0.0,0.0,0.02,0.33,0.11,0,gan
0,0,0,0,0,0,0,1,0,1,0,43232,8314,2,0,0,0,0,145,10,0.93,0.26,0.29,0.17,0.17,0.0,0.4,249,255,0.11,0.05,0.5,0.0,0.0,0.02,0.32,0.0,0,gan
6,0,1,0,1,1,1,0,0,0,1,53776,8314,0,1,0,0,1,205,9,0.5,0.39,0.12,0.25,0.11,0.07,0.09,52,34,0.03,1.0,0.11,0.0,0.0,0.02,0.95,1.0,0,gan
0,0,0,0,0,1,0,0,0,0,0,47612,7300,2,0,1,0,0,47,31,0.0,0.12,0.0,0.0,0.02,0.4,0.4,70,26,0.04,0.33,0.0,1.0,0.0,1.0,0.2,0.0,0,gan
13,0,0,0,0,1,0,0,0,0,0,36256,8314,0,0,0,0,1,258,2,0.92,0.0,0.4,0.33,0.3,0.16,0.13,28,91,0.22,0.08,0.33,1.0,0.82,0.01,0.07,0.26,0,gan
13,0,0,0,0,1,1,1,0,0,0,21048,0,2,0,0,0,1,149,6,0.88,0.2,0.25,0.0,0.88,0.29,0.67,102,104,0.2,0.79,0.09,1.0,0.67,0.02,0.0,0.05,0,gan
0,0,0,0,0,1,0,0,0,1,0,54540,0,2,0,0,0,1,59,23,0.0,0.91,0.0,0.05,0.16,0.04,0.25,15,82,0.24,0.18,0.0,1.0,1.0,0.02,0.47,0.08,0,gan
8,0,1,0,0,1,1,0,0,0,0,54540,4380,2,1,0,0,1,114,45,0.88,0.0,0.4,0.75,0.71,0.44,0.18,94,106,0.13,0.04,0.02,0.0,0.01,0.03,0.01,0.03,0,gan
13,0,0,0,0,1,0,0,0,0,0,54540,5840,2,1,1,1,1,49,20,0.17,0.14,0.33,0.07,0.62,0.21,0.1,201,30,0.0,0.08,0.09,0.0,1.0,0.02,0.45,0.04,0,gan
0,0,0,0,0,0,0,0,0,0,0,21048,7300,2,1,1,1,0,23,6,0.0,0.86,0.2,0.67,0.02,0.1,0.09,72,144,0.2,1.0,0.0,1.0,0.82,0.02,0.08,0.0,0,gan
5,0,0,0,0,1,1,0,0,0,0,54060,7300,2,0,1,0,0,65,9,0.25,0.74,0.12,1.0,0.14,0.17,0.4,130,155,0.23,0.0,1.0,0.0,0.82,1.0,0.33,0.11,0,gan
8,0,0,0,0,0,0,1,0,1,1,0,8127,0,0,0,0,0,250,1,1.0,0.86,0.03,0.2,0.03,0.16,0.12,101,219,0.11,0.03,1.0,1.0,0.99,0.02,0.42,0.06,0,gan
0,0,0,0,0,0,0,1,0,0,1,45908,8315,0,0,0,1,0,260,18,0.17,0.55,0.2,0.07,0.29,0.21,0.12,31,37,0.13,0.33,1.0,1.0,0.02,0.01,0.34,0.35,0,gan
6,0,1,0,0,1,1,0,0,1,0,36256,2920,1,0,0,0,0,71,9,0.75,0.59,0.33,0.25,0.73,0.36,0.6,88,40,0.09,0.02,0.03,1.0,1.0,0.0,0.95,0.06,0,gan
0,0,0,0,1,1,0,0,0,0,0,54540,8127,2,0,0,0,0,278,15,0.99,0.65,0.2,0.0,0.31,0.08,0.18,172,74,0.14,0.18,0.09,1.0,0.01,0.01,0.07,0.19,0,gan
8,0,0,0,0,1,0,0,0,0,1,47612,8315,1,1,0,0,0,296,27,0.71,0.12,0.0,0.11,0.93,0.17,0.22,12,62,0.11,0.02,0.07,1.0,1.0,0.02,0.0,0.2,0,gan
2,0,1,0,1,1,1,0,0,1,0,51,4380,2,1,1,1,0,99,15,0.97,0.94,0.05,0.5,0.31,0.11,0.6,46,116,0.05,0.05,0.02,0.0,0.03,0.03,0.11,0.34,0,gan
12,0,0,0,0,1,0,0,0,0,1,43232,4380,2,1,1,1,0,252,20,0.17,0.46,0.6,0.08,0.3,0.16,0.75,82,246,0.03,0.07,0.5,0.0,0.82,0.01,0.07,0.06,0,gan
0,0,1,0,0,1,0,0,0,1,0,49640,5840,0,1,1,0,1,231,1,0.97,0.43,0.17,0.6,0.63,0.13,0.4,246,35,0.03,0.03,0.03,0.0,0.03,0.02,0.95,0.06,0,gan
13,0,0,0,0,1,0,0,0,1,0,0,8315,0,1,0,0,0,115,17,0.0,0.46,0.25,0.67,0.07,0.67,1.0,240,59,0.13,0.0,1.0,0.0,0.67,0.02,0.04,0.45,0,gan
8,0,0,0,0,0,0,0,0,0,1,36256,5840,0,1,1,0,0,38,15,1.0,0.94,0.08,0.33,0.5,0.0,1.0,179,85,0.1,0.04,0.25,0.0,0.0,0.0,0.05,0.47,0,gan
13,0,1,0,0,0,0,0,0,0,0,54540,8127,2,0,0,0,0,249,18,0.92,0.26,0.6,0.0,0.42,0.16,0.09,57,70,0.12,0.03,0.01,1.0,0.03,1.0,0.19,0.02,0,gan
8,0,1,0,0,0,0,0,0,1,1,45908,0,0,0,0,0,0,132,20,0.98,0.59,0.12,1.0,0.75,0.21,0.15,75,87,0.0,0.33,0.11,0.0,1.0,0.03,0.0,0.19,0,gan
2,0,0,0,0,0,0,0,0,0,0,53776,7300,2,0,0,0,1,144,11,1.0,0.59,0.25,0.07,0.29,0.25,0.33,20,14,0.02,0.07,0.08,0.0,0.01,0.02,0.5,0.45,0,gan
5,0,0,0,0,0,0,0,0,0,0,54060,0,1,1,1,1,0,269,3,0.95,0.0,0.2,0.0,0.15,1.0,0.0,160,159,0.15,0.07,0.5,1.0,0.02,0.02,0.06,0.06,0,gan
6,0,0,0,1,0,1,0,0,1,1,45908,8315,0,0,0,0,1,226,14,0.17,0.89,0.07,0.25,0.41,0.21,0.06,175,251,0.14,0.0,0.02,1.0,0.03,1.0,0.04,0.16,0,gan
13,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,232,23,0.71,0.46,0.33,0.2,0.71,0.0,0.75,57,243,0.05,0.07,0.02,1.0,0.02,0.0,0.02,0.07,0,gan
12,0,1,0,0,0,1,0,0,0,0,51,5840,0,0,0,1,0,147,23,0.0,0.26,0.67,0.4,0.1,0.09,1.0,13,59,0.14,0.07,0.25,0.0,0.98,0.02,0.04,0.05,0,gan
0,0,0,0,1,1,0,0,0,0,1,54540,2920,0,1,0,1,0,62,3,0.92,0.89,0.02,0.2,0.32,0.04,0.38,134,165,0.0,0.04,0.03,0.0,0.02,0.0,0.19,0.02,0,gan
0,0,0,0,1,1,0,1,0,0,0,47612,5840,0,1,1,0,0,243,23,1.0,0.39,0.12,0.5,0.25,0.23,0.4,187,251,0.02,0.0,1.0,0.0,0.0,0.03,0.05,0.26,0,gan
8,0,0,0,0,0,1,1,0,1,0,54060,7300,1,0,0,1,0,212,17,0.2,0.95,0.6,0.67,0.62,0.07,0.38,127,54,0.17,0.02,0.17,0.0,0.82,0.02,0.0,0.16,0,gan
0,0,0,0,0,1,0,0,0,1,0,36256,8314,2,1,0,0,0,125,25,0.93,0.36,0.33,0.08,0.57,0.44,0.5,247,203,0.09,0.06,0.09,0.0,0.03,1.0,0.11,0.35,0,gan
6,0,1,0,0,1,0,0,0,0,1,0,7300,0,0,1,1,0,9,28,1.0,0.59,0.12,0.5,0.01,0.6,0.13,4,107,0.01,0.05,0.06,0.0,0.98,0.03,0.04,0.16,0,gan
6,0,0,0,0,0,0,0,0,1,0,45908,7300,0,1,0,0,1,1,9,0.0,0.86,0.0,0.17,0.88,0.12,0.75,110,19,0.23,0.02,0.09,0.0,0.0,0.02,0.2,0.01,0,gan
0,0,0,0,0,0,0,1,0,0,1,54540,0,2,0,0,1,0,262,5,0.93,0.5,0.4,1.0,0.07,0.0,0.67,240,158,0.16,0.0,0.33,1.0,0.98,0.02,0.19,0.06,0,gan
12,0,1,0,1,0,0,1,0,1,0,0,7300,0,0,1,0,0,9,27,0.93,0.65,0.0,0.67,0.39,0.67,0.06,32,12,0.18,0.09,0.5,0.0,0.98,0.03,1.0,0.04,0,gan
0,0,0,0,1,1,0,1,0,1,0,51,2920,1,0,0,1,0,4,15,0.93,0.83,0.03,0.05,0.4,0.2,0.6,85,38,0.18,0.18,0.01,0.0,0.03,0.0,0.04,0.35,0,gan
6,0,1,0,0,1,0,0,0,1,0,53776,8314,2,0,0,1,0,87,20,0.93,0.43,0.25,0.25,0.39,0.2,0.6,135,30,0.16,0.18,0.03,1.0,0.01,0.03,0.17,0.47,0,gan
6,0,1,0,0,1,0,0,0,0,1,54540,8314,1,0,0,0,1,66,2,0.75,0.14,0.6,0.14,0.37,0.5,0.09,100,213,0.82,0.02,0.0,0.0,0.03,0.02,1.0,0.0,0,gan
6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48,24,0.71,0.67,0.05,0.07,0.13,0.06,1.0,240,246,0.22,0.05,0.01,0.0,0.67,0.03,0.11,0.08,0,gan
6,0,0,0,1,1,0,0,0,1,1,45908,8315,2,0,1,1,0,262,1,0.2,0.0,1.0,0.4,0.88,0.18,0.07,100,1,0.12,0.03,0.06,0.0,0.01,0.01,0.01,0.05,0,gan
2,0,1,0,1,0,1,1,0,1,0,0,5840,2,0,1,0,1,290,1,1.0,0.14,0.29,0.17,0.29,0.21,0.67,247,255,0.28,0.06,0.17,1.0,1.0,1.0,0.42,0.16,0,gan
12,0,1,0,0,1,0,0,0,1,1,53208,2920,2,0,1,0,0,4,4,0.92,0.36,0.0,0.67,0.18,0.0,0.12,1,152,0.08,0.04,0.03,0.0,0.98,0.01,0.95,0.42,0,gan
0,0,1,0,0,0,0,0,0,0,0,54540,8314,2,1,0,0,0,41,1,0.17,0.25,0.07,0.05,0.11,0.11,0.22,87,72,0.2,0.05,0.03,0.0,0.98,0.0,0.11,0.04,0,gan
6,0,1,0,0,1,0,0,0,0,1,51,7300,2,1,0,0,1,231,8,0.88,0.26,0.2,0.33,0.45,0.67,0.15,82,144,0.01,0.03,0.02,0.0,1.0,1.0,0.5,0.42,0,gan
0,0,1,0,0,1,0,0,0,0,0,36256,8315,1,1,0,1,0,143,10,0.0,1.0,0.12,0.0,0.13,0.36,0.1,134,203,1.0,0.02,0.5,0.0,0.99,0.01,0.32,1.0,0,gan
13,0,0,0,0,1,1,0,0,0,0,54060,7300,2,1,0,0,1,272,1,0.2,1.0,0.07,0.0,0.73,0.18,0.25,169,6,0.08,0.18,0.07,1.0,0.02,0.01,0.02,0.17,0,gan
8,0,0,0,1,0,0,0,0,0,0,36256,4380,0,1,1,0,0,200,21,0.0,0.59,0.07,0.17,0.63,0.05,0.75,92,213,0.18,0.18,0.0,1.0,0.03,1.0,0.04,0.05,0,gan
0,0,1,0,0,0,0,0,0,1,0,51,8315,2,1,0,0,1,6,31,0.0,0.43,0.03,0.4,0.75,0.12,0.33,32,181,1.0,0.33,0.33,0.0,0.67,1.0,0.19,0.42,0,gan
8,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,66,25,0.93,0.55,0.17,0.0,0.93,0.23,0.06,254,13,0.06,0.05,0.05,1.0,0.67,0.02,0.04,0.03,0,gan
0,0,0,0,0,0,0,0,0,1,0,53208,8314,0,0,0,0,0,283,10,0.0,0.65,0.29,0.67,0.36,0.21,0.06,180,47,0.05,1.0,0.0,1.0,1.0,0.01,1.0,0.32,0,gan
12,0,1,0,0,0,1,0,0,1,0,0,8314,1,0,1,1,0,52,14,0.99,0.65,1.0,0.14,0.6,0.0,0.2,45,13,0.07,0.09,0.11,0.0,0.01,0.01,0.01,0.34,0,gan
4,0,0,0,0,0,0,0,0,1,1,54060,8314,2,1,0,1,1,233,24,1.0,0.0,0.29,0.25,0.95,0.15,1.0,180,38,0.23,0.09,0.08,0.0,0.82,1.0,0.16,0.45,0,gan
8,0,1,0,0,0,1,1,0,0,0,36256,4380,0,1,0,1,0,25,20,0.97,0.89,0.29,0.05,0.6,0.43,0.4,247,91,0.03,0.06,0.01,0.0,0.82,0.0,0.45,0.03,0,gan
6,0,0,0,0,1,0,0,0,0,1,54060,2920,1,0,0,0,0,192,23,0.2,0.92,0.05,0.67,0.09,0.14,0.29,255,110,1.0,0.08,0.01,0.0,0.02,0.01,0.2,0.04,0,gan
2,0,1,0,0,1,0,0,0,0,0,54060,2920,2,0,1,0,1,210,13,0.88,0.95,0.33,0.33,0.21,0.08,0.12,89,50,0.08,0.0,0.17,0.0,0.0,0.02,0.01,0.32,0,gan
0,0,1,0,0,1,0,0,0,0,0,47612,0,0,0,1,0,1,255,1,0.99,0.12,0.08,0.25,0.34,0.38,0.25,52,85,0.16,0.08,0.09,0.0,0.0,0.0,0.26,0.33,0,gan
13,0,0,0,1,1,0,0,0,1,0,0,8314,2,0,0,0,0,29,19,1.0,0.46,0.08,0.75,0.51,0.06,0.33,183,11,0.11,0.03,0.08,1.0,0.01,0.03,0.06,0.2,0,gan
4,0,0,0,0,0,0,0,0,1,0,53776,8314,1,1,1,0,0,140,9,0.2,0.5,0.05,1.0,0.09,0.07,0.1,243,22,0.04,0.05,0.05,0.0,0.67,1.0,0.34,0.03,0,gan
13,0,0,0,0,1,0,1,0,1,0,29200,8314,0,0,0,1,1,71,17,0.93,0.83,1.0,0.2,0.21,0.36,0.11,24,107,0.01,0.33,0.01,1.0,0.03,0.0,1.0,0.04,0,gan
2,0,1,0,0,0,0,0,0,0,0,43232,5840,2,0,1,0,0,255,45,0.0,0.26,0.4,0.2,0.16,0.15,0.25,237,50,0.02,0.08,0.17,1.0,0.01,0.02,0.34,0.47,0,gan
13,0,0,0,1,1,0,0,0,1,1,53776,0,2,1,0,0,0,283,15,0.75,0.17,0.03,0.07,0.33,0.08,0.13,177,42,0.13,0.08,0.17,0.0,0.0,0.0,0.2,0.47,0,gan
5,0,0,0,1,0,0,0,0,0,1,54060,5840,1,0,1,0,0,111,3,0.0,0.0,0.07,0.25,0.12,0.0,0.5,90,43,0.07,0.05,0.07,1.0,1.0,0.01,1.0,0.11,0,gan
8,0,0,0,0,0,0,0,0,0,1,0,8314,0,1,0,0,1,144,28,0.17,0.43,0.08,1.0,0.19,0.67,0.2,88,54,0.08,0.33,0.03,0.0,0.0,0.01,0.32,0.03,0,gan
8,0,0,0,1,0,0,0,0,0,0,29200,8315,2,1,1,0,0,167,17,0.5,0.5,0.08,0.75,0.47,0.06,0.33,57,1,0.1,0.09,0.06,0.0,0.0,0.03,0.26,0.45,0,gan
4,0,0,0,0,0,0,0,0,0,0,54540,8314,0,1,1,1,1,228,6,0.25,0.65,0.12,0.67,0.33,0.11,0.33,177,25,0.09,0.0,0.02,0.0,0.0,1.0,0.07,0.0,0,gan
12,0,0,0,0,1,0,0,0,1,1,51,8127,0,1,0,1,0,173,25,0.98,0.74,0.17,0.07,0.04,0.06,0.07,132,32,0.24,0.06,0.02,0.0,0.67,0.01,0.04,0.0,0,gan
