word_freq_make,word_freq_address,word_freq_all,word_freq_3d,word_freq_our,word_freq_over,word_freq_remove,word_freq_internet,word_freq_order,word_freq_mail,word_freq_receive,word_freq_will,word_freq_people,word_freq_report,word_freq_addresses,word_freq_free,word_freq_business,word_freq_email,word_freq_you,word_freq_credit,word_freq_your,word_freq_font,word_freq_000,word_freq_money,word_freq_hp,word_freq_hpl,word_freq_george,word_freq_650,word_freq_lab,word_freq_labs,word_freq_telnet,word_freq_857,word_freq_data,word_freq_415,word_freq_85,word_freq_technology,word_freq_1999,word_freq_parts,word_freq_pm,word_freq_direct,word_freq_cs,word_freq_meeting,word_freq_original,word_freq_project,word_freq_re,word_freq_edu,word_freq_table,word_freq_conference,char_freq_;,char_freq_C,char_freq_I,char_freq_!,char_freq_$,char_freq_#,capital_run_length_average,capital_run_length_longest,capital_run_length_total,spam,source
1.44,0.09,0.58,13.63,0.39,0.1,0.64,0.38,1.1,2.73,0.13,0.68,0.62,0.11,1.27,0.77,0.79,0.27,0.24,3.42,2.65,9.33,0.33,0.69,0.52,0.1,0.0,0.48,0.0,0.0,0.0,0.47,0.2,0.0,0.06,0.09,1.49,0.28,0.19,0.93,0.0,0.34,0.18,0.55,0.09,0.98,0.0,0.0,0.218,0.084,0.1369999999999999,0.2239999999999999,0.412,0.484,7.484,11,492,1,gan
1.19,0.33,0.28,1.16,0.12,0.05,2.2,0.42,1.17,0.75,0.74,1.03,0.42,1.19,0.68,2.22,4.81,1.3,2.47,1.73,2.06,9.33,1.44,0.9,0.1,1.35,0.0,0.19,0.0,0.1,0.55,0.0,1.36,1.35,0.09,0.05,0.1,0.25,0.48,0.32,0.0,0.37,0.76,0.26,0.05,0.36,0.04,0.26,0.407,0.18,0.0,0.315,0.1119999999999999,1.56,2.428,53,886,1,gan
0.72,0.4,0.64,0.04,1.43,1.02,0.41,1.61,0.47,1.72,0.98,1.78,0.67,0.04,0.0,1.17,3.49,0.44,3.06,4.26,3.54,1.93,0.47,0.2,0.38,1.46,1.28,1.36,0.0,0.97,1.36,0.0,0.53,0.14,0.0,0.31,1.63,0.36,0.11,0.66,0.0,0.0,0.0,0.0,0.04,1.47,0.0,0.2,0.0579999999999999,0.305,0.091,1.777,0.367,2.29,2.5860000000000003,1333,330,1,gan
2.12,0.45,1.29,0.19,0.95,0.68,2.35,1.25,0.97,2.88,0.0,0.19,1.0,1.22,0.06,1.07,0.59,1.51,2.65,0.24,2.25,1.33,1.39,1.41,0.49,0.36,0.2,0.24,0.05,0.1,1.36,0.47,0.4,0.12,0.13,0.57,0.0,0.0,0.73,0.0,0.0,0.38,0.12,0.03,0.79,0.1,0.04,0.11,0.249,0.067,0.284,0.204,0.6829999999999999,0.33,2.062,45,16,1,gan
0.7,0.14,1.34,1.29,0.94,0.72,0.68,0.4,1.52,1.05,1.2,1.15,0.37,0.0,0.15,1.35,0.63,0.83,1.85,0.42,0.83,0.84,0.28,0.0,0.0,0.26,0.2,0.15,0.0,0.0,0.0,0.0,0.47,0.0,0.62,0.6,1.63,0.36,0.1,0.15,0.0,0.03,0.08,0.06,0.73,0.0,0.03,0.2,0.156,0.102,0.031,0.359,0.8959999999999999,0.075,2.551,447,712,1,gan
0.17,0.27,0.47,0.49,0.2,0.18,2.3,0.41,0.66,0.45,0.4,1.89,5.55,0.47,0.71,0.4,1.58,0.1,5.18,0.43,0.77,13.34,0.69,0.28,0.52,0.0,0.18,0.54,0.0,0.1,1.36,0.0,0.53,0.0,0.48,0.22,0.25,0.0,0.2,0.53,0.0,0.37,0.08,0.97,0.0,0.44,0.09,0.2,0.7659999999999999,0.4679999999999999,0.0,0.3979999999999999,0.138,0.0409999999999999,4.857,19,666,1,gan
0.48,0.36,0.65,0.06,0.97,0.55,0.16,0.52,1.49,0.62,0.17,0.31,0.19,1.32,0.0,0.8,0.79,0.58,1.28,1.61,1.88,8.29,1.42,0.17,0.97,0.09,0.18,0.1,0.05,0.1,1.36,0.0,0.27,0.0,0.13,0.05,0.06,0.28,0.65,0.65,0.0,0.37,0.19,0.05,1.25,0.37,0.04,0.0,0.198,0.181,0.075,0.253,0.036,0.023,6.3,60,505,1,gan
0.89,0.34,0.53,13.63,1.91,0.45,1.66,1.37,2.5,0.58,0.06,1.09,0.69,1.04,0.23,0.02,2.95,0.13,3.26,0.14,3.73,9.29,0.62,0.82,0.36,1.49,0.18,1.36,0.02,0.1,0.55,0.0,0.44,0.14,0.13,1.36,1.96,0.5,1.25,0.35,0.0,0.35,0.0,0.97,1.36,0.16,0.0,0.24,0.01,0.244,0.132,0.0,0.148,0.038,5.187,96,595,1,gan
1.47,0.21,0.09,4.31,1.14,0.64,1.37,2.38,0.05,0.47,1.51,0.48,0.93,0.21,0.54,0.32,1.17,0.37,3.63,1.58,2.4,0.55,0.79,0.24,0.38,0.05,1.28,0.0,0.06,0.24,0.0,0.0,0.05,0.0,0.33,0.98,1.36,0.0,0.64,0.08,0.0,0.36,0.16,0.96,1.21,0.37,0.0,0.0,0.216,0.299,0.091,1.181,0.596,0.026,5.02,376,675,1,gan
0.51,0.44,0.22,40.13,0.91,0.27,1.2,0.37,1.36,0.88,0.57,0.45,1.76,0.19,0.75,0.53,1.35,1.83,0.0,0.59,3.54,1.23,1.57,2.45,0.68,0.1,0.0,0.36,0.0,0.0,0.0,0.0,0.08,0.0,0.06,0.04,0.79,0.11,0.1,0.42,0.0,0.38,0.05,0.02,0.07,0.08,0.34,0.0,0.042,0.245,0.331,1.3,0.019,0.478,1102.5,1333,2213,1,gan
0.17,0.56,0.94,0.04,1.45,0.43,0.28,4.0,0.66,0.48,0.26,1.48,0.37,1.32,0.14,0.71,0.03,4.1,3.93,5.33,3.0,4.07,1.39,1.5,0.52,0.04,0.0,0.24,0.0,0.17,0.0,0.47,0.33,0.07,0.68,0.27,0.47,0.12,0.17,0.68,0.0,0.25,0.0,0.05,0.53,0.12,0.04,0.26,0.022,0.529,0.104,0.23,0.8290000000000001,1.998,2.588,683,175,1,gan
0.12,1.63,1.68,7.18,1.43,0.95,0.25,1.28,0.16,0.61,0.15,2.05,0.7,0.0,0.17,0.0,5.12,2.45,0.94,1.81,2.18,6.41,0.47,0.47,0.0,1.46,0.0,0.36,0.0,0.18,1.36,0.0,0.19,0.17,0.31,0.9,1.63,0.1,0.27,0.89,0.0,0.0,0.38,0.02,0.94,0.33,0.0,0.2,0.451,1.03,0.0279999999999999,1.366,0.074,0.2289999999999999,2.417,142,1509,1,gan
0.48,0.13,0.97,0.58,1.91,1.25,0.07,0.56,0.6,0.38,0.71,1.1,0.52,0.34,0.15,1.81,0.54,0.73,6.52,2.64,0.58,9.29,0.4,0.02,1.46,0.52,0.0,2.32,0.05,3.38,0.0,0.0,1.03,0.14,0.0,0.24,0.14,0.0,0.57,0.13,0.0,0.45,0.2,1.05,1.25,0.62,0.02,0.0,0.147,0.086,0.021,0.898,0.162,0.171,2.592,485,3498,1,gan
0.25,1.31,1.77,0.44,0.98,1.61,0.11,0.14,0.8,0.85,0.84,0.2,0.79,1.19,1.46,0.43,0.77,1.57,2.99,0.25,2.29,4.07,1.12,0.38,0.36,0.97,0.43,0.0,0.0,0.11,0.0,0.0,1.25,0.3,0.48,1.35,0.19,0.25,1.07,0.09,0.0,0.03,0.09,0.0,0.28,0.0,0.06,0.19,0.17,0.211,0.26,1.131,0.059,0.115,8.323,739,749,1,gan
0.43,1.15,0.08,0.21,0.05,0.98,1.2,0.07,1.1,1.13,0.65,1.18,0.66,1.15,0.22,0.26,0.76,0.81,4.65,0.09,2.15,7.97,0.12,0.42,0.33,1.36,0.18,0.68,0.05,0.0,1.36,0.0,0.52,0.38,0.07,0.71,0.41,1.56,0.0,0.11,0.0,0.06,0.0,0.26,1.43,0.62,0.09,0.24,0.496,0.291,0.01,1.023,0.185,0.032,13.017,494,727,1,gan
0.49,0.4,0.45,19.16,1.04,0.2,0.63,0.37,2.35,1.76,0.28,1.0,1.0,0.33,0.34,0.35,1.73,0.81,6.36,0.0,0.42,5.78,0.31,0.58,1.46,0.26,0.18,0.0,0.47,0.1,0.0,0.0,1.25,0.19,0.51,0.43,0.26,0.42,0.34,1.07,0.0,0.03,0.17,0.02,1.11,0.33,0.37,0.11,0.451,0.216,0.084,0.495,0.37,0.103,1.941,149,469,1,gan
0.06,1.32,0.7,0.52,0.43,0.08,2.16,0.0,0.23,0.38,1.21,2.07,0.55,0.13,0.76,0.51,1.65,0.05,1.76,1.03,1.52,10.17,0.27,0.39,0.97,1.46,0.0,0.24,0.0,0.12,0.0,0.0,0.19,0.0,0.6,0.6,0.0,0.08,0.66,0.0,0.0,0.0,0.16,0.08,0.54,0.0,0.04,0.2,0.021,0.05,0.036,2.143,0.126,0.03,1.209,11,504,1,gan
1.17,0.28,2.56,0.19,1.34,0.53,2.53,1.08,1.36,0.06,0.47,2.48,0.19,1.23,0.76,2.15,1.05,1.11,0.76,0.17,0.41,10.38,1.18,0.82,1.49,0.1,0.0,0.54,0.0,0.12,0.0,0.47,0.0,0.14,0.33,0.74,0.2,0.12,1.25,0.19,0.0,0.11,0.08,0.3,1.13,0.02,0.11,0.0,0.072,4.271,0.042,0.7,0.146,0.021,3.656,152,566,1,gan
0.16,0.62,1.11,0.16,2.43,1.64,0.49,1.24,2.35,1.2,0.18,1.09,1.03,0.23,0.76,1.82,0.72,1.51,4.76,2.7,1.1,7.97,1.47,0.77,0.02,0.98,1.28,0.48,0.12,0.18,0.0,0.0,1.88,0.19,0.1,0.54,0.34,0.11,1.88,0.38,0.0,0.0,0.64,0.8,0.28,0.0,0.02,0.19,0.156,0.054,0.1369999999999999,0.8690000000000001,0.5,0.067,2.302,2042,965,1,gan
1.26,0.06,0.09,40.13,5.0,1.29,1.65,3.33,1.11,1.12,0.13,0.55,0.02,0.92,0.45,0.15,0.12,1.41,4.17,0.42,2.43,8.29,0.66,1.47,0.34,0.21,0.0,0.0,0.05,0.24,0.0,0.0,1.03,0.12,0.47,1.36,0.14,1.56,0.48,2.22,0.0,0.25,0.0,0.0,0.26,0.08,0.0,0.24,0.121,0.519,0.284,0.48,0.184,0.05,2.886,3,45,1,gan
0.57,0.41,1.35,0.04,0.54,0.17,0.63,0.84,0.14,0.2,0.99,0.33,1.21,0.7,1.02,1.12,0.77,0.27,0.2,0.08,2.95,0.31,0.85,0.94,1.16,0.05,0.0,1.36,0.0,0.0,0.0,0.47,0.05,0.0,0.0,0.27,0.17,0.12,1.88,0.07,0.1,0.36,0.17,0.03,1.05,0.46,0.02,0.0,0.222,0.077,0.064,0.74,0.351,0.639,2.562,11,140,1,gan
0.18,1.65,0.84,40.13,2.45,0.44,2.73,0.41,0.58,3.9,0.71,1.34,0.58,0.67,0.84,1.26,1.43,1.21,7.03,2.67,1.08,7.33,0.29,0.36,0.32,0.97,0.0,0.68,0.12,0.0,0.0,0.0,0.2,1.35,0.51,0.04,1.88,0.25,0.74,0.61,0.0,0.32,0.16,0.97,0.97,1.52,0.02,0.41,0.015,2.013,0.074,0.488,0.7070000000000001,0.048,2.307,64,229,1,gan
0.74,0.09,1.68,0.95,1.75,1.47,1.86,0.2,0.39,1.32,0.26,1.65,0.92,0.87,0.69,10.16,2.95,0.45,3.42,0.43,5.67,8.33,1.06,0.24,0.19,0.1,0.43,0.94,0.47,0.0,0.55,0.47,0.19,0.0,0.13,0.84,0.05,0.12,0.34,0.65,0.1,0.32,0.16,0.3,0.15,0.12,0.37,0.0,0.071,0.018,1.171,0.081,0.309,0.26,8.5,49,513,1,gan
0.82,0.84,0.93,0.0,2.46,0.36,0.85,0.98,0.0,4.81,0.21,0.51,0.3,0.3,1.27,10.0,0.84,0.23,2.25,6.25,2.54,0.0,0.39,0.14,0.05,0.0,0.0,0.42,0.0,2.24,0.0,0.0,0.02,0.0,0.19,0.19,0.06,0.46,0.02,0.91,0.0,0.35,0.19,0.25,0.9,0.46,0.06,0.3,0.009,0.268,0.0069999999999999,0.598,0.5920000000000001,0.136,6.937,79,3016,1,gan
0.62,0.12,1.28,0.21,1.17,1.25,0.85,0.86,0.79,1.47,0.24,0.45,0.68,1.1,0.47,0.05,0.66,1.01,2.7,0.08,5.67,0.2,0.84,0.63,0.21,1.46,0.43,0.54,0.47,0.1,1.36,0.0,0.23,0.0,0.19,1.18,0.47,0.0,0.33,0.19,0.0,0.0,0.38,1.16,0.12,1.52,0.0,0.77,0.021,0.265,0.003,1.029,0.3389999999999999,0.067,5.454,56,339,1,gan
0.54,0.39,0.59,0.44,1.91,2.1,1.11,1.21,1.3,0.1,0.84,2.08,1.52,0.83,1.81,1.11,1.0,0.19,3.97,0.4,1.5,0.86,1.85,0.51,0.52,1.77,0.0,0.48,0.11,0.86,1.36,0.0,1.03,0.14,0.0,1.36,5.05,0.1,0.74,0.66,0.0,0.34,0.52,0.04,0.47,1.56,0.0,0.09,0.017,0.0969999999999999,0.186,0.218,0.763,0.07,3.791,85,153,1,gan
0.62,0.82,1.09,19.16,0.24,0.32,0.35,1.45,0.0,1.14,0.91,1.6,0.45,1.27,0.02,0.23,1.4,3.18,2.52,0.19,1.54,12.8,0.37,0.85,1.35,0.09,0.0,0.54,0.0,0.17,0.0,0.0,0.4,0.38,0.13,0.23,0.14,0.11,0.32,0.08,0.0,0.0,0.1,0.28,0.36,1.56,0.0,0.26,0.096,0.391,0.087,1.051,0.499,0.6859999999999999,4.319,595,1328,1,gan
0.15,0.24,2.38,1.29,0.36,0.25,0.98,0.04,0.9,0.87,0.84,1.28,0.29,1.09,0.55,0.81,0.64,1.5,6.14,1.61,0.84,7.97,1.11,0.77,0.32,0.34,0.0,0.1,0.02,0.11,1.36,0.0,2.12,0.14,0.09,1.62,1.27,0.1,0.54,0.89,0.0,0.06,0.12,0.36,0.71,0.62,0.0,0.24,0.1,0.07,0.091,0.38,0.08,0.293,5.132999999999999,300,921,1,gan
0.34,1.31,0.1,0.81,0.08,0.44,2.2,2.2,0.79,1.74,0.35,2.4,0.98,0.46,2.11,0.17,1.72,3.0,4.44,5.22,3.57,12.8,0.6,0.39,1.18,0.36,0.43,0.44,0.47,2.24,0.0,0.0,0.19,0.14,1.91,0.25,1.34,0.5,0.04,0.08,0.1,0.03,0.18,0.04,1.34,0.12,0.0,0.0,0.249,0.043,0.016,0.1159999999999999,0.185,0.151,5.086,77,104,1,gan
0.16,0.1,1.68,0.17,0.79,1.4,0.18,0.63,0.31,0.77,1.28,0.23,0.76,1.22,0.6,2.0,0.31,2.26,3.76,0.38,3.14,0.31,1.6,0.69,0.36,1.49,0.0,0.15,0.02,0.12,0.0,0.0,0.19,0.14,0.62,0.34,0.76,0.28,0.1,0.11,0.0,0.25,0.49,0.28,1.13,0.81,0.11,0.0,0.222,0.327,0.061,0.759,0.084,0.177,1.48,696,237,1,gan
0.2,0.58,0.4,1.33,3.7,0.26,0.54,0.46,0.33,0.06,1.12,1.4,0.07,2.06,0.34,1.66,0.52,5.33,2.23,0.49,1.13,1.93,0.49,0.22,0.02,1.49,0.0,0.0,0.47,0.86,1.36,0.0,0.03,0.38,0.07,1.36,0.8,0.36,0.47,0.27,0.0,0.34,0.09,0.0,0.62,1.48,0.37,0.09,0.198,0.288,0.087,0.455,0.4379999999999999,0.084,1.65,54,640,1,gan
0.54,0.76,0.34,0.81,0.41,0.33,4.0,0.55,0.3,1.45,0.21,1.91,0.44,1.16,0.27,0.53,0.14,0.64,3.01,0.04,0.89,9.33,0.59,0.69,0.33,1.46,0.18,0.44,0.05,0.86,0.0,0.0,0.08,0.17,0.0,0.45,0.22,0.29,0.25,0.33,0.0,0.0,0.05,0.08,0.34,0.09,0.34,0.2,0.7659999999999999,0.266,0.092,0.529,0.208,0.128,2.632,49,802,1,gan
0.11,0.29,1.12,0.81,1.47,1.32,0.68,1.2,0.09,1.52,0.31,1.4,0.31,0.35,0.84,1.25,0.43,0.57,0.62,0.45,0.02,0.8,0.14,0.51,0.26,0.0,1.28,0.44,0.0,0.12,0.55,0.0,0.33,0.12,0.09,0.43,1.36,0.08,0.52,0.16,0.0,0.37,0.06,0.8,1.25,0.0,0.06,0.0,0.18,0.494,0.068,0.064,0.486,0.018,4.029,102,298,1,gan
0.61,2.08,0.25,1.26,1.49,0.43,0.82,0.15,0.8,0.74,0.16,2.18,1.51,1.08,0.18,0.62,1.56,1.13,1.62,5.22,2.75,4.49,0.47,1.07,0.21,0.0,0.0,0.0,0.0,2.24,0.0,0.0,1.25,0.14,0.6,0.52,0.47,0.42,0.19,0.07,0.0,0.32,0.49,0.16,0.45,0.16,0.0,0.0,0.019,0.375,0.066,0.486,0.351,0.153,1.915,296,472,1,gan
0.46,1.19,0.78,0.95,2.19,0.41,3.12,0.57,0.36,0.91,0.64,1.59,0.26,0.46,1.81,0.19,1.43,0.54,5.77,0.42,1.59,6.41,0.95,0.18,1.49,1.22,0.18,8.33,0.05,0.97,0.0,0.0,0.44,0.07,0.0,0.72,0.31,0.41,0.25,0.63,0.0,0.34,0.76,0.26,0.44,0.38,0.0,0.11,0.14,0.0,0.053,0.561,0.0559999999999999,0.18,72.5,103,650,1,gan
0.26,0.47,0.22,1.16,0.89,0.52,1.16,0.8,0.29,0.0,0.31,1.91,0.92,0.0,1.15,2.23,0.62,4.1,3.12,5.22,1.85,10.17,1.82,1.01,0.0,1.49,1.28,0.19,0.0,0.17,0.0,0.0,0.53,0.38,0.47,0.15,0.37,0.0,0.0,0.44,0.0,0.11,0.05,0.02,0.11,0.48,0.0,0.0,0.075,0.27,0.0,0.444,0.185,0.201,3.446,195,392,1,gan
0.2,0.63,0.55,13.63,1.66,0.36,1.41,1.24,2.38,0.62,0.39,2.49,0.55,0.85,2.31,1.17,1.68,1.39,3.68,0.55,1.12,0.07,0.79,0.08,0.95,0.0,0.2,0.0,0.0,0.62,0.0,0.0,0.4,0.0,0.62,1.18,0.08,0.08,0.52,0.32,0.0,0.13,0.52,0.8,0.31,1.48,0.37,0.0,0.173,0.114,0.015,0.372,0.665,0.039,2.455,739,68,1,gan
0.66,0.14,0.03,0.44,2.33,0.99,0.48,0.66,0.83,0.97,0.38,0.3,2.63,0.32,0.32,2.59,1.11,4.16,5.26,0.06,1.09,1.33,1.96,0.46,0.02,0.0,0.18,0.0,0.11,0.17,0.0,0.0,1.25,0.17,0.62,0.16,0.0,0.12,0.54,0.51,0.0,0.36,0.49,0.0,1.36,0.08,0.0,0.09,0.173,0.161,0.053,0.802,0.665,0.152,4.18,300,319,1,gan
0.37,0.49,1.05,0.6,0.61,0.6,0.51,0.48,1.63,1.11,0.13,0.97,1.44,0.64,1.75,0.85,0.6,0.78,7.14,0.26,0.99,0.81,2.95,0.47,0.95,1.49,0.0,0.44,0.0,0.12,0.0,0.0,0.25,0.14,0.48,0.98,0.15,0.41,0.53,0.35,0.0,0.03,0.05,0.55,0.19,0.0,0.04,0.77,0.173,0.036,0.264,0.246,0.198,0.26,6.813,20,68,1,gan
0.24,0.94,0.54,1.33,1.71,0.93,0.0,0.34,0.43,0.6,0.4,0.84,0.4,1.15,0.15,0.78,1.25,0.57,3.27,0.13,1.03,0.0,0.12,0.26,0.0,1.36,0.43,0.94,0.0,0.62,0.4,0.0,0.34,0.0,0.19,0.08,0.13,0.29,0.19,0.22,0.0,0.25,0.02,1.05,0.07,0.0,0.0,0.0,0.462,0.461,0.068,0.711,0.467,0.162,3.902,126,474,1,gan
0.95,0.14,0.52,0.52,0.97,0.4,1.16,0.12,0.5,1.0,0.6,0.19,1.15,1.1,0.33,0.02,1.08,1.52,4.67,2.36,0.67,0.0,0.03,0.85,0.98,0.09,0.18,0.15,0.0,0.62,0.0,0.0,2.12,0.14,0.03,0.43,1.21,0.28,0.47,0.51,0.0,0.36,0.16,0.08,0.51,1.47,0.0,0.0,0.159,0.162,0.2019999999999999,1.199,0.205,0.038,14.406,1038,2333,1,gan
0.33,0.47,0.18,0.95,1.38,0.84,1.65,0.56,0.15,0.51,1.47,1.36,0.03,0.05,0.35,2.13,1.39,0.27,4.52,1.31,0.9,2.0,0.65,0.83,0.52,0.0,0.18,0.35,0.06,0.11,0.0,0.0,0.41,0.0,0.0,0.58,0.3,0.11,0.48,0.31,0.0,0.0,0.12,1.16,0.53,0.44,0.11,0.19,0.218,1.03,0.2019999999999999,0.935,0.5920000000000001,0.03,2.9,65,137,1,gan
0.23,0.85,1.66,0.06,1.63,0.59,0.18,1.41,1.02,1.24,0.5,0.32,0.41,4.76,0.37,1.23,0.08,0.4,6.91,3.03,1.68,0.31,0.49,6.66,0.34,0.21,0.43,1.36,0.02,0.24,0.0,0.0,1.4,0.0,0.31,0.2,1.09,0.12,0.09,0.15,0.0,0.45,0.49,0.03,1.07,0.0,0.02,0.09,0.062,0.142,0.038,5.836,0.858,0.032,1.463,56,458,1,gan
2.12,0.7,0.66,40.13,0.18,1.88,1.03,0.33,1.35,1.89,1.2,0.32,0.13,1.16,1.44,0.98,0.58,0.29,1.82,2.46,5.19,0.0,0.82,0.02,0.36,1.49,0.0,0.43,0.05,0.0,0.0,0.47,0.53,0.0,0.62,0.74,0.2,0.0,0.27,0.65,0.0,0.0,0.0,0.16,0.55,0.33,0.0,0.0,0.013,0.261,0.01,0.613,0.1639999999999999,0.201,1.0,20,172,1,gan
0.85,0.13,1.05,1.35,1.17,2.54,1.07,0.66,0.29,1.24,1.51,2.53,0.5,0.58,0.06,1.54,0.11,2.04,7.04,1.97,0.94,5.78,0.22,2.04,0.0,1.77,0.0,0.25,0.0,0.0,1.36,0.0,0.34,0.38,0.31,1.35,0.81,0.19,0.64,0.29,0.0,0.0,0.76,1.05,0.28,1.48,0.09,0.77,0.062,0.152,0.064,0.346,0.297,0.04,3.125,1146,4128,1,gan
0.07,0.15,1.64,0.91,2.24,0.84,1.08,0.92,0.13,0.69,1.11,1.2,0.09,0.1,0.23,0.91,0.66,0.29,0.93,0.49,3.59,9.48,1.61,1.14,0.97,0.04,0.0,0.54,0.12,0.62,0.0,0.0,0.14,0.12,1.91,0.23,0.17,1.56,0.1,0.61,0.0,0.0,0.19,0.36,1.28,1.56,0.34,0.11,0.021,0.11,0.016,0.843,0.067,0.145,5.466,287,87,1,gan
0.78,0.6,0.36,0.06,1.38,0.61,0.77,0.28,0.71,0.15,0.44,0.93,0.39,2.1,0.1,0.76,0.99,0.32,2.08,0.12,3.71,0.38,1.45,0.93,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.23,0.12,0.33,1.33,0.64,0.02,0.52,0.28,0.0,0.38,0.64,0.96,0.38,0.09,0.0,0.26,1.117,0.818,0.0,0.99,0.217,0.032,8.972000000000001,247,89,1,gan
0.54,1.92,1.79,13.63,0.31,0.15,0.17,0.18,0.58,0.28,0.33,0.75,0.12,1.15,0.59,2.94,1.72,3.0,5.9,0.18,0.52,2.93,0.36,0.05,0.04,0.36,0.0,8.33,0.0,0.0,0.4,0.0,0.19,0.0,0.5,0.62,0.32,0.1,0.27,0.09,0.0,0.38,0.17,0.26,0.28,0.36,0.46,0.77,0.436,0.144,0.303,2.112,0.612,1.068,3.575,57,3084,1,gan
1.44,1.96,0.03,0.0,1.28,0.13,0.02,0.21,0.44,1.11,0.0,1.24,0.0,0.36,0.06,0.64,1.4,1.36,3.93,1.55,2.53,9.5,0.48,0.66,0.52,0.34,1.28,0.42,0.0,0.18,0.0,0.0,0.19,0.12,0.06,0.85,3.33,0.09,0.19,0.42,0.0,0.03,0.05,0.28,0.33,0.94,0.04,0.09,0.062,0.159,0.104,0.514,0.188,0.115,1.531,132,555,1,gan
0.54,1.76,0.87,1.29,1.57,0.13,0.02,0.49,0.69,0.74,0.63,1.29,0.0,0.38,0.0,0.4,0.33,0.86,1.03,0.4,11.11,4.49,1.38,1.32,0.34,0.21,0.0,0.19,0.0,0.17,0.0,0.0,0.44,1.35,0.0,0.9,0.47,0.5,0.34,1.59,0.0,0.06,0.11,0.97,0.31,0.81,0.02,0.77,0.084,0.299,0.159,0.089,0.1119999999999999,0.291,5.2410000000000005,183,309,1,gan
1.06,1.49,2.99,0.1,1.59,0.35,2.41,0.41,0.09,2.96,0.34,0.53,0.94,0.12,1.27,1.41,3.29,2.43,0.5,0.74,0.71,8.33,0.79,0.39,0.04,0.0,0.2,0.25,0.0,0.17,0.0,0.0,0.25,0.14,0.12,1.18,0.07,0.09,0.57,0.93,0.0,0.11,0.2,0.04,0.42,1.16,0.37,0.09,0.472,1.03,0.0819999999999999,0.121,1.269,1.051,13.928,138,1689,1,gan
0.14,0.24,0.24,0.1,0.34,0.19,0.25,2.8,2.5,0.69,0.55,0.73,0.24,0.48,0.31,0.85,1.09,1.21,0.07,1.23,4.48,6.75,0.84,0.38,0.04,1.49,0.0,0.48,0.0,0.86,0.0,0.0,1.88,0.0,0.13,1.03,0.07,0.09,0.52,1.62,0.0,0.13,0.08,0.0,0.45,2.5,0.0,0.0,0.022,0.051,0.01,0.108,0.411,0.145,5.8,581,921,1,gan
0.72,0.16,0.33,4.31,2.19,0.77,0.04,1.65,1.43,0.81,1.65,1.3,0.58,1.14,0.0,2.46,0.86,0.98,1.53,0.14,1.22,12.6,0.49,0.18,0.0,0.26,1.28,0.24,0.0,2.24,0.0,0.0,0.05,0.17,1.91,0.72,1.63,0.5,0.09,0.93,0.0,0.32,0.08,0.36,0.0,1.56,0.11,0.41,0.767,0.252,0.003,0.49,0.0559999999999999,0.182,86.7,29,323,1,gan
0.17,0.49,0.75,1.26,1.54,0.23,0.69,0.11,2.5,0.3,0.32,1.09,0.36,0.21,0.58,5.91,0.73,1.28,1.09,0.64,1.63,12.8,1.06,0.57,0.33,0.05,0.0,0.15,0.0,0.11,0.0,0.0,0.21,0.38,0.08,0.43,0.13,0.02,0.65,0.53,0.0,0.0,0.12,0.02,0.07,0.0,0.11,0.0,0.075,0.518,0.095,0.7240000000000001,0.3379999999999999,0.033,10.159,772,642,1,gan
0.3,1.63,0.75,0.0,2.19,0.4,1.69,2.45,1.03,0.99,0.31,0.46,0.21,0.09,2.16,6.45,1.16,0.48,2.64,3.42,1.33,8.29,0.75,0.69,0.21,1.49,1.28,8.33,0.0,0.12,0.55,0.0,0.59,0.19,0.23,0.29,0.81,0.25,0.74,0.06,0.1,0.37,0.02,0.36,1.04,1.47,0.0,0.11,0.008,0.092,0.003,0.498,2.33,0.294,4.029,485,215,1,gan
0.13,0.62,0.67,0.19,1.88,0.62,0.54,4.62,1.2,0.58,0.17,2.29,0.37,1.69,0.02,1.58,0.72,0.55,2.38,0.81,1.76,1.29,0.12,1.46,0.95,0.34,0.0,8.33,0.0,0.17,0.0,0.0,0.47,0.0,0.47,0.19,0.8,0.0,0.47,0.03,0.0,0.45,0.19,0.0,2.46,0.08,0.02,0.24,0.05,0.045,0.076,0.97,0.303,0.022,3.714,42,102,1,gan
0.1,1.15,1.12,0.04,2.63,0.98,1.03,0.61,1.38,2.02,0.35,0.79,0.07,1.65,4.41,0.02,0.78,1.21,1.45,0.49,2.45,2.43,0.38,0.76,0.0,1.49,1.28,0.35,0.0,0.11,0.0,0.0,0.44,0.17,0.0,1.35,0.06,0.25,0.1,1.36,0.0,0.0,0.02,0.97,0.97,0.47,0.46,0.3,0.067,0.077,0.414,0.036,0.3779999999999999,0.019,2.84,104,306,1,gan
0.7,0.47,1.18,0.44,0.08,1.25,3.27,0.25,0.23,0.3,0.13,0.53,0.72,0.32,0.4,0.9,0.4,1.58,6.25,0.09,4.52,1.93,0.49,0.31,0.98,0.04,0.0,0.28,0.0,0.12,0.55,0.0,1.88,0.0,0.62,0.62,0.37,0.09,0.53,0.34,0.0,0.36,0.19,0.04,0.03,0.33,0.0,0.0,0.503,0.27,0.085,0.161,0.128,0.998,3.285,27,981,1,gan
